index,감귤_소매가_상품_10개,감귤_ 소매가_중품_10개,감귤_중도매가_상품_1kg,감귤_중도매가_중품_1kg,단감_소매가_상품_10개,단감_소매가_중품_10개,단감_중도매가_상품_1kg,단감_중도매가_중품_1kg,망고_소매가격_수입_상품_1개,망고_소매가_중품_1개,망고_중도매가_수입_상품_1kg,망고_중도매가_수입_중품_1kg,바나나 _소매가격_수입_상품_1kg,바나나_소매가격_수입_중품_1kg,바나나_중도매가_수입_상품_1kg,바나나_중도매가_수입_중품_1kg,배_소매가_신고_상품_10개,배_소매가_신고_중품_10개,배_중도매가_신고_상품_1kg,배_중도매가_신고_중품_1kg,복숭아_소매가격_백도_상품_10개,복숭아_소매가격_백도_중품_10개,복숭아_중도매가_백도_상품_1kg,복숭아_중도매가_백도_중품_1kg,사과_소매가격_후지_10개,사과_중도매가_후지_상품_1kg,사과_소매가_후지_중품_10개,사과_중도매가_후지_중품_1kg,오렌지_소매가격_수입_상품_10개,오렌지_소매가격_수입_중품_10개,오렌지_중도매가_ 수입_상품_1kg,오렌지_중도매가_수입_중품_1kg,자몽_소매가_수입_상품_10개,자몽_소매가_수입_중품_10개,파인애플_소매가_수입_상품_1개,파인애플_소매가_수입_중품_1개,파인애플_중도매가_수입_상품_1kg,파인애플_중도매가_수입_중품_1kg,포도_소매가_캠벨얼리_L과_1kg,포도_소매가_캠벨얼리_M과_1kg,포도_중도매가_캠벨얼리_L과_1kg,포도_중도매가_캠벨얼리_M과_1kg,포도_소매가_샤인머스켓_L과_1kg,포도_소매가_샤인머스켓_M과_1kg,포도_중도매가_샤인머스켓_L과_1kg,포도_중도매가_샤인머스켓_M과_1kg,아보카도_소매가격_수입_상품1개,생산자물가지수_총지수(2020=100),생산자물가지수_사과(2020=100),생산자물가지수_배(2020=100),생산자물가지수_복숭아(2020=100),생산자물가지수_포도(2020=100),생산자물가지수_감귤(2020=100),생산자물가지수_감(2020=100),소비자물가지수_총지수(2020=100),소비자물가지수_사과(2020=100),소비자물가지수_배(2020=100),소비자물가지수_복숭아(2020=100),소비자물가지수_포도(2020=100),소비자물가지수_감(2020=100),소비자물가지수_귤(2020=100),소비자물가지수_오렌지(2020=100),소비자물가지수_바나나(2020=100),소비자물가지수_망고(2020=100),소비자물가지수_아보카도(2020=100),소비자물가지수_파인애플(2020=100),수입물가지수_과일(2020=100),월달러환율(KRW),한국기준금리(%),세계식량물가지수_중간값(2015=100),세계식량물가상승률_중간값(%),세계식량물가상승률_가중평균(%),무역수지_망고,무역수지_사과,무역수지_아보카도,무역수지_오렌지,무역수지_자몽,무역수지_파인애플,무역수지_포도,수출액_망고,수출액_사과,수출액_아보카도,수출액_오렌지,수출액_자몽,수출액_파인애플,수출액_포도,수출량_망고,수출량_사과,수출량_아보카도,수출량_오렌지,수출량_자몽,수출량_파인애플,수출량_포도,수입액_망고,수입액_사과,수입액_아보카도,수입액_오렌지,수입액_자몽,수입액_파인애플,수입액_포도,수입량_망고,수입량_사과,수입량_아보카도,수입량_오렌지,수입량_자몽,수입량_파인애플,수입량_포도,무역수지_단감,무역수지_바나나,무역수지_배,무역수지_복숭아,수출액_단감,수출액_바나나,수출액_배,수출액_복숭아,수출량_단감,수출량_바나나,수출량_배,수출량_복숭아,수입액_단감,수입액_바나나,수입액_배,수입액_복숭아,수입량_단감,수입량_바나나,수입량_배,수입량_복숭아,무역수지_감귤,수출액_감귤,수출량_감귤,수입액_감귤,수입량_감귤
2015-04,4018.0,2604.0,2438.0,2000.0,9460.0,6500.0,2208.0,1875.0,,,,,2510,2200,2150,1950,29487,18036,2955,2621,,,,,26033.0,4333.0,17842.0,4000.0,,,,,,15623.0,,,,,,,,,,,,,,97.84,138.19,73.88,77.02,73.28,133.0,54.3,94.625,99.722,80.387,97.964,78.524,77.699,73.755,98.076,87.952,-,-,-,95.22,1076.34,1.75,99.5,2.559126,2.766565,-6957397.0,68201.0,-675702.0,-60203041.0,-3102232.0,-5301508.0,-84543512.0,0.0,68201.0,50.0,233.0,0.0,221.0,22.0,0.0,22732.0,48.0,376.0,0.0,70.0,48.0,6957397.0,0.0,675752.0,60203274.0,3102232.0,5301729.0,84543534.0,2034713.0,0.0,144329.0,38067431.0,2468794.0,6676836.0,29340360.0,22.0,-35893450.0,786315.0,629.0,22.0,146.0,786315.0,629.0,90.0,29.0,321968.0,192.0,0.0,35893596.0,0.0,0.0,0.0,39241601.0,0.0,0.0,,,,,
2015-05,,,,,,,,,,,,,2590,2250,2150,1950,30023,17623,2837,2463,,,,,26922.0,4333.0,17749.0,4000.0,,,,,,15367.0,,,,,,,,,,,,,,97.9,140.95,72.28,77.02,73.28,133.0,54.3,94.89,99.722,80.387,97.964,77.819,77.699,73.755,107.593,96.185,-,-,-,93.21,1112.01,1.75,99.7,2.74171,2.619864,-9928098.0,135278.0,-686533.0,-21221361.0,-1908377.0,-5163924.0,-7536130.0,6.0,135278.0,0.0,63.0,0.0,0.0,11010.0,2.0,49823.0,0.0,83.0,0.0,0.0,952.0,9928104.0,0.0,686533.0,21221424.0,1908377.0,5163924.0,7547140.0,2777301.0,0.0,147055.0,13132245.0,1530335.0,5595152.0,3151283.0,1264.0,-34939238.0,329005.0,96.0,1264.0,0.0,329005.0,96.0,500.0,0.0,147665.0,4.0,0.0,34939238.0,0.0,0.0,0.0,35565744.0,0.0,0.0,,,,,
2015-06,,,,,,,,,4617.0,4177.0,8518.0,7609.0,2530,2340,2150,1950,31254,17861,2667,2133,,,,,26409.0,4333.0,18941.0,4000.0,,,,,,13700.0,5337.0,4717.0,2424.0,2171.0,,,,,,,,,,97.85,142.21,72.28,77.02,73.28,133.0,54.3,94.909,99.722,80.387,97.964,77.827,77.699,73.755,103.813,96.372,-,-,-,93.42,1119.03,1.5,99.9,2.899341,2.64485,-10517067.0,82879.0,-970322.0,-2607288.0,-1810805.0,-7018108.0,-785069.0,68.0,82879.0,61.0,13.0,0.0,12.0,82030.0,42.0,27032.0,36.0,18.0,0.0,28.0,11400.0,10517135.0,0.0,970383.0,2607301.0,1810805.0,7018120.0,867099.0,2190292.0,0.0,208028.0,1814569.0,1691237.0,6901095.0,387827.0,,-32733883.0,173881.0,309.0,,45.0,173881.0,309.0,,48.0,64220.0,69.0,,32733928.0,0.0,0.0,,32862864.0,0.0,0.0,,,,,
2015-07,,,,,,,,,5516.0,4110.0,8600.0,7850.0,2560,2400,2151,1944,30149,17032,2667,2133,18949.0,15000.0,5315.0,3870.0,25854.0,4333.0,18396.0,4064.0,,,,,,13279.0,5463.0,4450.0,2159.0,1909.0,6463.0,5749.0,4867.0,4150.0,,,,,,97.5,142.21,72.28,77.02,116.47,133.0,54.3,95.08,99.722,80.387,108.703,78.199,77.699,73.755,103.813,94.733,-,-,-,96.41,1165.67,1.5,99.9,2.519758,2.485735,-4503176.0,3118.0,-646745.0,-1975443.0,-2894106.0,-6116352.0,-818678.0,59.0,3118.0,104.0,9.0,0.0,587.0,314845.0,8.0,763.0,48.0,18.0,0.0,23.0,56566.0,4503235.0,0.0,646849.0,1975452.0,2894106.0,6116939.0,1133523.0,1193654.0,0.0,142963.0,1345500.0,2918798.0,6627210.0,351103.0,190.0,-27419194.0,138206.0,78917.0,190.0,349.0,138206.0,78917.0,80.0,70.0,68390.0,16169.0,0.0,27419543.0,0.0,0.0,0.0,28290098.0,0.0,0.0,,,,,
2015-08,,,,,,,,,,,,,2630,2400,2154,1923,26312,17879,2307,1893,14672.0,11130.0,4067.0,3011.0,25744.0,4563.0,18955.0,4270.0,,,,,,11049.0,5463.0,4264.0,2013.0,1700.0,5840.0,4565.0,4520.0,3760.0,,,,,,96.89,142.21,72.28,91.66,99.22,133.0,54.3,95.213,99.722,80.387,95.887,89.939,77.699,73.755,103.813,95.864,-,-,-,98.87,1181.82,1.5,100.2,2.217795,2.613147,-2023467.0,7238.0,-597543.0,-2218650.0,-2255339.0,-4070516.0,-1736829.0,63.0,7238.0,42.0,10.0,0.0,11.0,637292.0,14.0,1799.0,36.0,18.0,0.0,28.0,143285.0,2023530.0,0.0,597585.0,2218660.0,2255339.0,4070527.0,2374121.0,515281.0,0.0,122631.0,1499808.0,2287788.0,5051646.0,778736.0,,-20929437.0,5250925.0,163723.0,,36.0,5250925.0,163723.0,,48.0,1977259.0,36024.0,,20929473.0,0.0,0.0,,23044382.0,0.0,0.0,,,,,
2015-09,,,,,,,,,6574.0,5134.0,10000.0,9600.0,2620,2420,2154,1923,26863,19225,2580,2193,16933.0,11250.0,3972.0,2889.0,,,,,,,,,,13100.0,5638.0,4740.0,2483.0,2267.0,4244.0,3612.0,3230.0,2260.0,,,,,,96.47,107.0,66.07,89.31,74.68,133.0,54.3,94.966,101.914,84.855,98.577,75.84,77.699,73.755,103.813,97.308,-,-,-,98.41,1184.44,1.5,100.6,2.575473,2.541974,-3162109.0,352651.0,-378804.0,-3164659.0,-1477760.0,-3438555.0,-1815489.0,45.0,352651.0,70.0,23.0,0.0,15.0,1156650.0,14.0,116607.0,48.0,36.0,0.0,28.0,292881.0,3162154.0,0.0,378874.0,3164682.0,1477760.0,3438570.0,2972139.0,779164.0,0.0,80801.0,2608320.0,1448546.0,4104040.0,1029731.0,15377.0,-24502454.0,6218084.0,178088.0,15377.0,15330.0,6218084.0,178088.0,10225.0,284.0,2363623.0,33103.0,0.0,24517784.0,0.0,0.0,0.0,28606567.0,0.0,0.0,,,,,
2015-10,3555.0,2293.0,1955.0,1655.0,8776.0,6962.0,2160.0,1740.0,5629.0,4316.0,10000.0,9600.0,2550,2470,2015,1817,28824,18260,2971,2486,,,,,,,,,,,,,,10972.0,5513.0,4647.0,2310.0,2143.0,4438.0,3576.0,2600.0,2124.0,,,,,,95.81,69.66,72.59,89.31,61.23,117.7,56.95,94.966,100.079,87.663,98.577,75.088,82.311,80.385,103.813,93.637,-,-,-,92.59,1140.16,1.5,100.7,2.84381,2.62376,-2254143.0,642340.0,-664428.0,-2472286.0,-246613.0,-4482271.0,-3754507.0,65.0,642340.0,86.0,45.0,0.0,7.0,879277.0,30.0,285322.0,30.0,68.0,0.0,12.0,254397.0,2254208.0,0.0,664514.0,2472331.0,246613.0,4482278.0,4633784.0,547632.0,0.0,163228.0,2206605.0,138376.0,5192550.0,1618481.0,2689532.0,-27488761.0,12229872.0,56584.0,2689532.0,15316.0,12269446.0,56584.0,2056584.0,264.0,4707487.0,10322.0,0.0,27504077.0,39574.0,0.0,0.0,31812617.0,13730.0,0.0,,,,,
2015-11,2265.0,1856.0,1800.0,1491.0,7371.0,5946.0,1586.0,1314.0,5519.0,3990.0,10000.0,9600.0,2350,2470,1630,1476,28178,16431,3108,2568,,,,,20749.0,3595.0,13047.0,3095.0,,,,,,10000.0,5523.0,4220.0,1877.0,1671.0,4434.0,3527.0,2600.0,2200.0,,,,,,95.43,63.27,74.82,89.31,60.96,107.07,43.83,94.786,86.299,81.885,98.577,75.231,59.209,67.885,103.813,79.808,-,-,-,94.89,1159.61,1.5,100.8,2.63152,2.502977,-2011979.0,3027654.0,-408990.0,-771994.0,-3017372.0,-3735783.0,-8894840.0,38.0,3108022.0,93.0,38.0,0.0,8.0,202797.0,15.0,1371051.0,60.0,51.0,0.0,14.0,53725.0,2012017.0,80368.0,409083.0,772032.0,3017372.0,3735791.0,9097637.0,467940.0,54708.0,107679.0,589773.0,2019679.0,5066677.0,3149220.0,5458233.0,-22534769.0,9050744.0,133.0,5458233.0,78.0,9058732.0,133.0,4319515.0,33.0,3561882.0,48.0,0.0,22534847.0,7988.0,0.0,0.0,29453110.0,5329.0,0.0,,,,,
2015-12,2097.0,1881.0,1833.0,1505.0,7026.0,5574.0,2029.0,1729.0,5481.0,3883.0,10000.0,9600.0,2590,2420,1615,1462,28600,17366,3133,2667,,,,,20819.0,3586.0,13178.0,3086.0,,,,,,12201.0,5495.0,4417.0,1976.0,1643.0,,,,,,,,,,95.21,63.56,78.25,89.31,60.96,104.99,52.87,95.07,81.065,82.039,98.577,75.808,60.582,64.848,103.813,75.87,-,-,-,94.29,1174.95,1.5,100.8,2.544845,2.224949,-1807145.0,2783771.0,-488122.0,-2716820.0,-5436094.0,-3839038.0,-9306291.0,39.0,2839087.0,28.0,18.0,0.0,869.0,365.0,15.0,1312657.0,24.0,36.0,0.0,16.0,86.0,1807184.0,55316.0,488150.0,2716838.0,5436094.0,3839907.0,9306656.0,430430.0,25886.0,119690.0,1703863.0,4197033.0,5351421.0,3053471.0,2465552.0,-19702149.0,9575585.0,1829.0,2465552.0,865.0,9577368.0,1829.0,1837617.0,16.0,3748041.0,703.0,0.0,19703014.0,1783.0,0.0,0.0,29793704.0,1216.0,0.0,,,,,
2016-01,2193.0,1985.0,1805.0,1480.0,6667.0,5335.0,2200.0,1900.0,5532.0,3568.0,9800.0,9400.0,2480,2480,1854,1700,30668,18334,3243,2690,,,,,20268.0,3875.0,13470.0,3340.0,,,,,,11955.0,5457.0,4592.0,2079.0,1667.0,,,,,,,,,,94.69,67.28,79.68,89.31,60.96,102.2,55.94,95.232,81.896,83.195,98.577,76.157,64.415,62.723,113.923,81.082,-,-,-,97.81,1207.11,1.5,101.1,2.223925,2.262941,-3098375.0,771611.0,-552796.0,-7856768.0,-4885599.0,-3895409.0,-8035296.0,0.0,789134.0,0.0,24720.0,0.0,2304.0,0.0,0.0,365211.0,0.0,4350.0,0.0,36.0,0.0,3098375.0,17523.0,552796.0,7881488.0,4885599.0,3897713.0,8035296.0,724973.0,12467.0,135920.0,5209975.0,3892560.0,4785746.0,2443172.0,781260.0,-17410639.0,7892789.0,937.0,781260.0,2304.0,7896103.0,937.0,567210.0,40.0,3166783.0,186.0,0.0,17412943.0,3314.0,0.0,0.0,25398537.0,2259.0,0.0,,,,,
2016-02,3347.0,2469.0,2222.0,1894.0,6978.0,5762.0,2489.0,2189.0,5825.0,4486.0,9200.0,8800.0,2670,2450,1923,1769,30704,19456,3326,2659,,,,,22547.0,4417.0,15471.0,3656.0,,,,,,13473.0,5610.0,4622.0,2083.0,1667.0,,,,,,,,,,94.69,71.53,81.67,89.31,60.96,148.67,64.44,95.64,86.183,91.007,98.577,77.075,68.41,76.379,116.442,89.877,-,-,-,95.81,1237.24,1.5,100.9,1.636841,2.531598,-3917464.0,607910.0,-736808.0,-16150626.0,-1061937.0,-5141234.0,-12677316.0,0.0,625027.0,0.0,0.0,0.0,0.0,0.0,0.0,314022.0,0.0,0.0,0.0,0.0,0.0,3917464.0,17117.0,736808.0,16150626.0,1061937.0,5141234.0,12677316.0,912551.0,12467.0,185178.0,10830206.0,818625.0,5796097.0,3529074.0,96284.0,-22191452.0,2855794.0,1450.0,96284.0,0.0,2858839.0,1450.0,62410.0,0.0,1180015.0,330.0,0.0,22191452.0,3045.0,0.0,0.0,27907493.0,2068.0,0.0,,,,,
2016-03,3577.0,3077.0,2746.0,2215.0,7528.0,6253.0,3214.0,2696.0,5540.0,3529.0,9200.0,8800.0,2800,2530,2322,2094,31257,17882,3064,2397,,,,,22058.0,4500.0,14202.0,3800.0,,,,,,13605.0,5600.0,4752.0,2273.0,1928.0,,,,,,,,,,94.63,72.09,76.86,89.31,60.96,177.92,79.76,95.393,84.078,91.007,98.577,77.582,72.75,79.235,106.767,97.263,-,-,-,97.17,1143.97,1.5,101.1,1.844855,2.408307,-4776313.0,913513.0,-658720.0,-97348395.0,-2140476.0,-6597074.0,-25450113.0,0.0,913513.0,0.0,0.0,0.0,1512.0,0.0,0.0,501903.0,0.0,0.0,0.0,27.0,0.0,4776313.0,0.0,658720.0,97348395.0,2140476.0,6598586.0,25450113.0,1321592.0,0.0,191251.0,68324215.0,1659074.0,7029281.0,7605883.0,1717.0,-29719285.0,2963266.0,1349.0,1717.0,1296.0,2963266.0,1349.0,700.0,30.0,1224648.0,282.0,0.0,29720581.0,0.0,0.0,0.0,33835758.0,0.0,0.0,,,,,
2016-04,,,,,,,,,5320.0,3401.0,8880.0,8170.0,2830,2590,2385,2154,30305,18342,3000,2333,,,,,20509.0,4500.0,13964.0,3800.0,,,,,,13900.0,5623.0,4822.0,2383.0,2025.0,,,,,,,,,,94.87,72.35,75.57,89.31,60.96,177.92,79.76,95.573,81.452,91.007,98.577,76.347,72.75,79.235,94.689,103.42,-,-,-,93.37,1143.83,1.5,101.5,1.992161,2.371075,-7875748.0,540842.0,-929454.0,-66038420.0,-2671513.0,-6174327.0,-64213422.0,0.0,550729.0,0.0,438.0,0.0,486.0,0.0,0.0,261126.0,0.0,180.0,0.0,65.0,0.0,7875748.0,9887.0,929454.0,66038858.0,2671513.0,6174813.0,64213422.0,2227762.0,5940.0,277836.0,46908061.0,1980075.0,6357182.0,22980436.0,,-34415610.0,947771.0,,,357.0,948488.0,,,8.0,377924.0,,,34415967.0,717.0,,,37049807.0,473.0,,,,,,
2016-05,,,,,,,,,4818.0,3534.0,8820.0,8000.0,3160,2680,2477,2200,32308,18643,3093,2427,,,,,21206.0,4430.0,13813.0,3765.0,,,,,,14585.0,5584.0,4790.0,2558.0,2242.0,,,,,,,,,,94.98,71.82,77.14,89.31,60.96,177.92,79.76,95.63,81.452,91.007,98.577,74.265,72.75,79.235,91.725,107.376,-,-,-,95.17,1188.39,1.5,101.6,1.972668,2.049599,-7454109.0,460759.0,-869268.0,-13392876.0,-1408005.0,-7175154.0,-2375046.0,0.0,460759.0,394.0,244.0,0.0,101.0,7294.0,0.0,184989.0,50.0,90.0,0.0,36.0,720.0,7454109.0,0.0,869662.0,13393120.0,1408005.0,7175255.0,2382340.0,2192943.0,0.0,268895.0,9719398.0,1052174.0,7495660.0,1087442.0,,-35426424.0,1359090.0,300.0,,4.0,1359090.0,300.0,,0.0,493486.0,186.0,,35426428.0,0.0,0.0,,36832255.0,0.0,0.0,,,,,
2016-06,,,,,,,,,4920.0,3584.0,9200.0,8200.0,2980,2750,2538,2231,32567,18774,3276,2733,,,,,21628.0,4129.0,13498.0,3329.0,,,,,,17262.0,6222.0,4880.0,2500.0,2250.0,,,,,,,,,,95.21,68.47,77.14,89.31,60.96,177.92,79.76,95.611,81.452,91.007,98.577,73.315,72.75,79.235,93.471,105.852,-,-,-,94.53,1150.99,1.25,101.6,1.788037,1.92978,-5069681.0,181934.0,-1085101.0,-2504307.0,-2374053.0,-6438903.0,-643545.0,0.0,181934.0,602.0,297.0,0.0,160.0,157992.0,0.0,79806.0,100.0,90.0,0.0,60.0,23266.0,5069681.0,0.0,1085703.0,2504604.0,2374053.0,6439063.0,801537.0,999748.0,0.0,274148.0,1780292.0,1830434.0,6806547.0,281550.0,,-31321185.0,676082.0,13770.0,,847.0,676082.0,13770.0,,18.0,257250.0,1393.0,,31322032.0,0.0,0.0,,33356345.0,0.0,0.0,,,,,
2016-07,,,,,,,,,,1980.0,9600.0,8600.0,3060,2790,2538,2231,34178,20190,3698,3251,18015.0,12847.0,3898.0,2684.0,22408.0,4129.0,13666.0,3329.0,,,,,,14967.0,6047.0,4878.0,2500.0,2250.0,6751.0,6268.0,5278.0,4433.0,,,,,,95.1,68.47,77.14,89.31,115.32,177.92,79.76,95.431,81.452,91.007,108.98,73.251,72.75,79.235,93.471,104.026,-,-,-,92.55,1110.89,1.25,102.0,2.127828,2.028822,-1959330.0,64155.0,-1196144.0,-3225038.0,-3699169.0,-5833323.0,-853510.0,0.0,64155.0,435.0,170.0,0.0,107.0,370479.0,0.0,28566.0,50.0,54.0,0.0,36.0,64074.0,1959330.0,0.0,1196579.0,3225208.0,3699169.0,5833430.0,1223989.0,438417.0,0.0,271081.0,2339856.0,2964289.0,6259757.0,348211.0,,-23876781.0,3712.0,128040.0,,0.0,3712.0,128040.0,,0.0,1217.0,30016.0,,23876781.0,0.0,0.0,,25390812.0,0.0,0.0,,,,,
2016-08,,,,,,,,,7000.0,4726.0,,,3120,2810,2538,2231,31507,21094,4000,3667,16177.0,12755.0,3737.0,2748.0,22238.0,4482.0,15000.0,3682.0,,,,,,14141.0,6091.0,4982.0,2500.0,2250.0,5135.0,4110.0,4227.0,3427.0,,,,,,95.19,68.47,77.14,73.97,94.51,177.92,79.76,95.677,81.452,91.007,85.928,82.625,72.75,79.235,93.471,104.792,-,-,-,91.59,1115.29,1.25,102.0,1.747652,1.640227,-1815862.0,36241.0,-1639202.0,-3374381.0,-4406070.0,-5617518.0,-1690910.0,0.0,36241.0,0.0,1405.0,0.0,0.0,1155335.0,0.0,10203.0,0.0,711.0,0.0,0.0,266992.0,1815862.0,0.0,1639202.0,3375786.0,4406070.0,5617518.0,2846245.0,421608.0,0.0,304438.0,2274891.0,3583572.0,5960028.0,936415.0,,-24142546.0,10698896.0,469755.0,,0.0,10698896.0,469755.0,,0.0,3847211.0,105202.0,,24142546.0,0.0,0.0,,25685610.0,0.0,0.0,,,,,
2016-09,,,,,,,,,6322.0,3917.0,10621.0,10021.0,3250,2870,2555,2247,29998,19601,3747,3316,21807.0,12286.0,4540.0,3460.0,,,,,,,,,,13080.0,6281.0,5081.0,2509.0,2259.0,4506.0,3844.0,3411.0,2611.0,,,,,,95.41,62.71,88.88,90.27,79.26,177.92,79.76,96.247,85.411,94.132,102.809,79.561,72.75,79.235,93.471,106.138,-,-,-,92.31,1100.91,1.25,102.1,1.492907,1.51552,-2645028.0,143841.0,-753767.0,-2710954.0,-1215053.0,-6236481.0,-488134.0,57.0,143841.0,0.0,1243.0,0.0,0.0,2084254.0,16.0,59411.0,0.0,13.0,0.0,0.0,453384.0,2645085.0,0.0,753767.0,2712197.0,1215053.0,6236481.0,2572388.0,557789.0,0.0,174056.0,2166099.0,983543.0,6299321.0,897830.0,3549.0,-27531476.0,7948544.0,381554.0,3549.0,0.0,7948544.0,381554.0,2420.0,0.0,2865879.0,75145.0,0.0,27531476.0,0.0,0.0,0.0,29281905.0,0.0,0.0,,,,,
2016-10,3518.0,2733.0,2407.0,1933.0,7461.0,5718.0,2100.0,1680.0,6163.0,3657.0,10320.0,9600.0,3200,2870,2458,2208,30838,18336,2970,2597,,,,,13502.0,4000.0,15000.0,3500.0,,,,,,12830.0,6033.0,4775.0,2396.0,2146.0,4751.0,4001.0,3292.0,2692.0,,,,,,95.69,70.13,69.09,90.27,78.56,137.75,55.5,96.379,88.993,81.429,102.809,84.414,81.077,85.25,93.471,108.445,-,-,-,91.94,1141.73,1.25,102.0,1.312562,1.510301,-2652739.0,513381.0,-1153023.0,-1790622.0,-162268.0,-7563006.0,-6263035.0,0.0,513381.0,0.0,0.0,0.0,0.0,1035334.0,0.0,238339.0,0.0,0.0,0.0,0.0,179584.0,2652739.0,0.0,1153023.0,1790622.0,162268.0,7563006.0,7298369.0,603874.0,0.0,270672.0,1473368.0,123382.0,7747600.0,2488843.0,1799188.0,-27163289.0,11616811.0,15231.0,1799188.0,0.0,11655072.0,15231.0,1477734.0,0.0,4584419.0,2805.0,0.0,27163289.0,38261.0,0.0,0.0,29436718.0,16200.0,0.0,,,,,
2016-11,2695.0,2333.0,1896.0,1514.0,7253.0,5418.0,2096.0,1627.0,5814.0,3168.0,10000.0,9200.0,3130,2860,2028,1797,31882,18555,2791,2436,,,,,18085.0,4000.0,15526.0,3500.0,,,,,,13747.0,5565.0,4518.0,1731.0,1504.0,,,,,,,,,,96.12,70.08,67.01,90.27,78.56,113.07,50.06,96.237,85.372,74.097,102.809,84.121,64.276,81.621,93.471,100.48,-,-,-,99.74,1176.39,1.25,102.1,1.24766,1.727355,-2197907.0,2637198.0,-1243716.0,-1275331.0,-1653778.0,-6085766.0,-12977482.0,690.0,2637198.0,856.0,795.0,0.0,293.0,274740.0,90.0,1066700.0,110.0,102.0,0.0,75.0,40265.0,2198597.0,0.0,1244572.0,1276126.0,1653778.0,6086059.0,13252222.0,454218.0,0.0,302623.0,838083.0,1112343.0,6712150.0,4663631.0,4398277.0,-27544701.0,9181846.0,267.0,4398277.0,1596.0,9181846.0,267.0,3655799.0,34.0,3707780.0,96.0,0.0,27546297.0,0.0,0.0,0.0,29630296.0,0.0,0.0,,,,,
2016-12,2668.0,2333.0,1633.0,1371.0,8254.0,6390.0,2576.0,2095.0,5345.0,2650.0,10114.0,9314.0,3030,2830,1835,1604,31280,17493,2930,2597,,,,,18255.0,4229.0,15655.0,3729.0,,,,,,19950.0,5134.0,4330.0,1933.0,1651.0,,,,,,,,,,96.96,72.66,71.85,90.27,78.56,102.37,65.28,96.342,83.962,75.106,102.809,84.295,75.122,75.346,93.471,94.358,-,-,-,99.66,1206.25,1.25,102.4,1.50472,1.665596,-2471594.0,1832250.0,-1063903.0,-4813771.0,-4353514.0,-5127711.0,-4218550.0,1959.0,1832250.0,513.0,301.0,0.0,2399.0,37478.0,87.0,836590.0,80.0,147.0,0.0,92.0,3613.0,2473553.0,0.0,1064416.0,4814072.0,4353514.0,5130110.0,4256028.0,490164.0,0.0,258605.0,3079177.0,3168860.0,6125899.0,1467777.0,1528858.0,-27602477.0,9166067.0,,1528858.0,0.0,9166067.0,,1052193.0,0.0,3900090.0,,0.0,27602477.0,0.0,,0.0,30774621.0,0.0,,,,,,
2017-01,2963.0,2355.0,2170.0,1870.0,8069.0,6320.0,2470.0,2005.0,5726.0,2901.0,10400.0,9600.0,2780,2570,1769,1538,30521,18726,3027,2667,,,,,20046.0,4460.0,15320.0,3920.0,,,,,,19551.0,5410.0,4448.0,2167.0,1917.0,,,,,,,,,,98.37,77.26,74.42,90.27,78.56,131.6,66.02,97.366,90.075,82.609,106.122,89.757,86.298,94.374,124.201,92.755,-,-,-,99.54,1150.65,1.25,102.7,1.615449,1.81017,-4205137.0,754969.0,-1338549.0,-9057905.0,-2371859.0,-4227991.0,-7147980.0,362.0,754969.0,190.0,7412.0,16.0,2320.0,0.0,75.0,311489.0,30.0,1124.0,13.0,36.0,0.0,4205499.0,0.0,1338739.0,9065317.0,2371875.0,4230311.0,7147980.0,964640.0,0.0,285899.0,5918282.0,1741244.0,5317178.0,2023815.0,512555.0,-22704575.0,6636713.0,,512555.0,0.0,6725874.0,,319702.0,0.0,2980200.0,,0.0,22704575.0,89161.0,,0.0,29241041.0,31700.0,,99970.0,99970.0,42890.0,0.0,0.0
2017-02,4551.0,3194.0,4225.0,3675.0,7749.0,6326.0,2600.0,2100.0,4857.0,3209.0,9530.0,8890.0,2860,2530,2000,1831,29807,18143,3033,2647,,,,,20315.0,4550.0,15633.0,3970.0,,,,,,17009.0,5346.0,4509.0,2200.0,1950.0,,,,,,,,,,98.75,77.07,74.08,90.27,78.56,255.58,70.4,97.632,91.494,85.254,109.307,97.555,88.317,134.598,132.659,98.965,-,-,-,92.13,1136.39,1.25,103.5,2.546956,1.469904,-4251636.0,504134.0,-1433221.0,-17183907.0,-2558501.0,-5116719.0,-24820931.0,502.0,504134.0,652.0,187.0,0.0,222.0,0.0,71.0,215434.0,100.0,90.0,0.0,66.0,0.0,4252138.0,0.0,1433873.0,17184094.0,2558501.0,5116941.0,24820931.0,1145123.0,0.0,304614.0,11420656.0,1881266.0,6103230.0,7243089.0,34478.0,-27141247.0,4463368.0,,34478.0,0.0,4463368.0,,20110.0,0.0,1963837.0,,0.0,27141247.0,0.0,,0.0,32945119.0,0.0,,12678.0,12678.0,3363.0,0.0,0.0
